Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
1,10,777.00,25,0
1,9,505.00,24,0
1,5,985.00,12,0
1,4,930.00,7,0
1,5,634.00,13,0
1,6,669.00,3,0
1,8,320.00,16,0
1,3,863.00,10,0
1,10,377.00,25,1
1,7,986.00,12,1
1,7,480.00,3,0
1,6,891.00,8,0
1,5,619.00,5,1
1,5,105.00,19,0
1,6,819.00,1,0
1,3,826.00,7,0
1,9,740.00,17,0
1,0,157.00,13,1
1,10,781.00,11,0
1,7,350.00,1,0
1,5,610.00,20,1
1,0,395.00,18,0
1,6,243.00,9,0
1,5,880.00,29,1
1,4,752.00,26,0
1,9,578.00,5,0
1,5,243.00,19,0
1,9,710.00,16,1
1,4,589.00,10,1
1,9,124.00,8,0
1,2,956.00,27,0
1,9,773.00,17,0
1,1,840.00,21,0
1,0,129.00,0,0
1,0,139.00,9,0
1,8,984.00,23,0
1,4,166.00,22,1
1,2,145.00,3,1
1,1,167.00,10,1
1,1,821.00,14,0
1,8,998.00,16,1
1,10,615.00,1,0
1,9,497.00,23,0
1,6,590.00,24,0
1,7,360.00,21,0
1,5,411.00,29,0
1,9,428.00,27,0
1,5,963.00,8,0
1,7,926.00,4,0
1,6,745.00,30,1
1,8,156.00,4,1
1,6,940.00,20,0
1,8,391.00,11,1
1,7,959.00,20,0
1,1,379.00,14,1
1,0,712.00,27,0
1,0,334.00,20,1
1,0,589.00,25,1
1,4,346.00,3,0
1,10,196.00,16,0
1,5,639.00,5,0
1,9,115.00,9,1
1,5,867.00,1,0
1,9,122.00,11,1
1,7,130.00,24,0
1,9,693.00,25,1
1,5,898.00,3,0
1,4,388.00,9,0
1,0,951.00,17,1
1,10,807.00,13,0
1,6,349.00,1,0
1,6,789.00,13,0
1,3,986.00,28,0
1,3,435.00,17,0
1,7,982.00,18,0
1,2,630.00,24,1
1,2,545.00,4,1
1,6,909.00,11,0
1,3,408.00,13,0
1,9,499.00,8,1
1,7,321.00,26,0
1,2,393.00,19,0
1,8,863.00,8,1
1,4,845.00,19,1
1,2,926.00,29,0
1,2,261.00,14,0
1,7,491.00,7,1
1,0,798.00,18,0
1,7,283.00,2,1
1,4,980.00,27,1
1,4,603.00,26,0
1,9,508.00,16,0
1,7,339.00,30,1
1,10,254.00,11,1
1,7,589.00,29,0
1,6,808.00,7,0
1,8,107.00,8,1
1,9,715.00,14,0
1,6,883.00,0,0
1,0,479.00,11,1
1,5,411.00,1,0
1,7,907.00,30,0
1,10,298.00,12,0
1,6,524.00,14,0
1,2,270.00,14,1
1,5,450.00,22,0
1,9,444.00,13,1
1,8,319.00,12,0
1,8,977.00,14,1
1,5,494.00,24,1
1,4,455.00,17,0
1,1,838.00,0,1
1,2,424.00,18,1
1,3,269.00,13,0
1,3,938.00,1,0
1,8,641.00,18,0
1,9,482.00,20,0
1,3,365.00,16,0
1,9,539.00,5,0
1,3,740.00,27,0
1,0,971.00,30,0
1,5,608.00,21,0
1,10,222.00,27,1
1,1,428.00,2,1
1,7,160.00,12,1
1,6,177.00,30,1
1,6,898.00,25,0
1,8,425.00,26,1
1,2,855.00,19,1
1,10,921.00,1,0
1,0,799.00,9,1
1,10,833.00,21,0
1,8,472.00,30,0
1,10,863.00,12,1
1,9,773.00,9,0
1,10,473.00,28,0
1,3,631.00,2,0
1,6,182.00,0,0
1,2,555.00,22,0
1,4,610.00,28,0
1,5,976.00,2,1
1,1,184.00,10,0
1,7,177.00,14,1
1,4,139.00,6,0
1,1,166.00,26,0
1,6,593.00,2,1
1,0,351.00,21,0
1,9,645.00,27,0
1,1,115.00,23,1
1,7,837.00,15,0
1,3,332.00,21,0
1,10,943.00,17,0
1,10,290.00,15,0
1,5,985.00,5,0
1,8,675.00,17,0
1,3,804.00,13,0
1,7,853.00,9,1
1,7,613.00,20,0
1,7,379.00,19,1
1,8,366.00,7,0
1,5,386.00,11,0
1,4,628.00,17,0
1,1,515.00,22,1
1,7,377.00,16,0
1,0,242.00,18,0
1,6,241.00,10,0
1,3,966.00,25,1
1,6,945.00,23,0
1,3,308.00,2,0
1,8,721.00,24,0
1,5,667.00,1,0
1,6,120.00,10,0
1,0,405.00,20,0
1,3,104.00,3,0
1,4,119.00,17,0
1,7,730.00,7,0
1,9,236.00,27,0
1,9,968.00,13,1
1,4,889.00,8,1
1,7,859.00,30,1
1,3,813.00,12,1
1,9,951.00,26,1
1,9,887.00,27,0
1,2,372.00,22,0
1,5,684.00,2,0
1,5,859.00,0,0
1,5,748.00,5,0
1,3,896.00,8,1
1,6,221.00,7,0
1,2,966.00,26,0
1,6,395.00,2,0
1,5,490.00,7,1
1,9,257.00,29,0
1,3,992.00,1,0
1,0,568.00,4,0
1,3,502.00,18,0
1,10,925.00,10,1
1,6,391.00,20,1
1,8,351.00,11,1
1,4,321.00,8,1
1,4,696.00,26,0
1,7,496.00,3,0
1,3,306.00,30,1
1,10,465.00,21,1
1,9,771.00,15,0
1,0,873.00,6,1
1,0,543.00,0,0
1,5,955.00,28,0
1,1,320.00,8,0
1,6,622.00,20,0
1,8,191.00,5,0
1,2,209.00,0,1
1,5,184.00,24,0
1,5,716.00,24,1
1,1,260.00,13,0
1,4,160.00,13,0
1,4,942.00,18,0
1,6,323.00,28,0
1,3,916.00,16,1
1,5,800.00,13,0
1,2,828.00,22,1
1,8,781.00,11,0
1,0,508.00,19,0
1,4,359.00,12,0
1,6,311.00,29,0
1,2,418.00,4,1
1,0,539.00,25,1
1,1,871.00,6,0
1,8,969.00,17,0
1,10,665.00,2,1
1,2,421.00,17,1
1,1,645.00,30,0
1,9,185.00,12,1
1,3,334.00,30,0
1,10,480.00,13,0
1,7,163.00,5,0
1,9,516.00,20,0
1,9,815.00,1,1
1,8,870.00,11,0
1,6,994.00,4,0
1,8,509.00,2,0
1,10,338.00,12,0
1,7,906.00,26,1
1,4,144.00,8,1
1,2,480.00,20,0
1,4,321.00,13,1
1,8,170.00,28,1
1,7,950.00,28,0
1,7,963.00,12,1
1,3,996.00,23,0
1,0,690.00,29,1
1,6,136.00,25,0
1,0,714.00,11,0
1,9,863.00,4,0
1,1,835.00,2,1
1,6,458.00,8,1
1,8,133.00,23,1
1,2,222.00,9,0
1,1,234.00,1,0
1,7,194.00,14,0
1,7,646.00,23,1
1,9,913.00,9,1
1,3,595.00,17,1
1,0,261.00,29,0
1,0,285.00,22,0
1,2,517.00,5,1
1,0,629.00,27,0
1,10,366.00,21,1
1,1,842.00,4,0
1,3,246.00,23,1
1,7,877.00,3,0
1,8,406.00,24,0
1,9,178.00,22,1
1,3,842.00,8,0
1,2,101.00,9,0
1,4,584.00,21,1
1,8,107.00,27,0
1,3,364.00,14,1
1,3,573.00,2,0
1,5,314.00,2,0
1,6,233.00,21,1
1,9,985.00,2,0
1,3,641.00,23,0
1,6,250.00,23,1
1,8,782.00,27,1
1,1,785.00,25,1
1,10,477.00,17,0
1,9,139.00,1,1
1,4,134.00,0,0
1,1,987.00,20,0
1,2,932.00,12,0
1,10,662.00,26,1
1,9,463.00,20,0
1,7,249.00,4,0
1,7,481.00,27,0
1,6,927.00,12,0
1,8,815.00,15,0
1,3,181.00,6,1
1,2,978.00,28,0
1,10,683.00,1,0
1,5,662.00,25,0
1,4,247.00,17,1
1,5,138.00,24,0
1,0,654.00,10,0
1,5,883.00,9,0
1,6,630.00,9,0
1,1,827.00,14,1
1,1,855.00,24,0
1,5,224.00,5,1
1,3,110.00,4,1
1,5,575.00,20,1
1,7,683.00,3,0
1,7,244.00,20,0
1,7,280.00,25,1
1,3,354.00,20,0
1,2,362.00,16,1
1,4,183.00,11,1
1,1,110.00,10,1
1,5,370.00,16,0
1,1,961.00,16,1
1,10,486.00,17,0
1,8,894.00,3,1
1,7,125.00,30,0
1,8,347.00,22,0
1,2,439.00,17,0
1,10,885.00,4,1
1,2,230.00,6,1
1,4,785.00,2,0
1,2,707.00,6,1
1,6,885.00,22,0
1,2,296.00,25,0
1,7,127.00,28,0
1,8,688.00,16,1
1,3,782.00,0,0
1,6,587.00,30,0
1,9,961.00,9,1
1,8,395.00,26,0
1,6,512.00,22,0
1,1,284.00,29,0
1,8,375.00,19,1
1,7,249.00,12,1
1,1,169.00,24,1
1,4,163.00,18,0
1,4,778.00,14,1
1,1,300.00,22,0
1,7,572.00,2,0
1,5,494.00,25,1
1,10,249.00,14,1
1,8,959.00,21,0
1,8,407.00,17,0
1,2,470.00,3,0
1,3,208.00,5,0
1,9,694.00,1,0
1,9,784.00,0,1
1,8,515.00,8,0
1,6,972.00,8,0
1,9,795.00,18,0
1,6,684.00,1,0
1,6,156.00,11,0
1,2,136.00,9,0
1,7,452.00,12,0
1,2,446.00,26,0
1,7,609.00,19,1
1,10,144.00,15,0
1,9,288.00,28,0
1,9,962.00,25,1
1,1,695.00,4,1
1,6,858.00,5,1
1,8,410.00,27,1
1,3,308.00,5,0
1,3,703.00,14,0
1,7,603.00,23,1
1,7,439.00,0,0
1,10,240.00,14,1
1,8,828.00,3,0
1,8,892.00,12,1
1,10,636.00,15,1
1,4,802.00,1,0
1,2,921.00,21,0
1,1,485.00,27,0
1,4,319.00,20,1
1,9,272.00,25,0
1,10,877.00,6,1
1,4,560.00,19,1
1,1,400.00,4,0
1,1,402.00,12,0
1,7,344.00,1,1
1,7,197.00,15,0
1,0,680.00,27,0
1,10,841.00,27,0
1,10,665.00,2,1
1,3,155.00,6,1
1,6,839.00,5,0
1,5,277.00,27,1
1,10,861.00,22,0
1,9,430.00,24,0
1,3,678.00,16,0
1,4,873.00,25,1
1,2,201.00,26,0
1,1,683.00,10,1
1,5,777.00,0,0
1,9,629.00,18,1
1,2,992.00,17,0
1,5,864.00,25,0
1,2,204.00,5,0
1,4,696.00,6,0
1,7,306.00,3,0
1,1,268.00,28,0
1,9,716.00,9,0
1,8,552.00,28,1
1,6,267.00,24,1
1,6,681.00,3,1
1,10,912.00,28,1
1,6,375.00,0,0
1,8,740.00,26,0
1,0,793.00,18,1
1,10,239.00,14,1
1,0,922.00,8,0
1,1,858.00,23,1
1,3,875.00,21,0
1,1,982.00,25,0
1,9,589.00,0,1
1,0,903.00,10,0
1,5,178.00,15,1
1,10,772.00,27,0
1,5,719.00,4,0
1,2,856.00,23,1
1,5,390.00,7,1
1,1,712.00,26,1
1,5,909.00,20,0
1,3,542.00,23,0
1,3,727.00,16,1
1,4,131.00,12,0
1,4,249.00,7,0
1,9,825.00,14,1
1,4,701.00,2,1
1,9,106.00,10,0
1,1,190.00,26,0
1,10,623.00,5,0
1,10,439.00,26,0
1,0,541.00,28,0
1,0,352.00,8,0
1,8,722.00,23,0
1,6,327.00,21,0
1,6,487.00,18,0
1,4,230.00,4,0
1,3,713.00,15,1
1,5,112.00,16,0
1,7,142.00,8,1
1,3,355.00,8,0
1,5,297.00,28,1
1,4,339.00,12,0
1,3,987.00,25,0
1,6,434.00,10,0
1,3,151.00,3,1
1,7,794.00,9,0
1,9,107.00,15,0
1,3,250.00,3,0
1,5,129.00,0,0
1,1,696.00,16,0
1,1,475.00,29,0
1,8,770.00,28,0
1,6,400.00,25,1
1,8,929.00,22,0
1,1,473.00,22,0
1,3,535.00,18,0
1,5,554.00,5,0
1,4,464.00,12,1
1,9,499.00,30,0
1,1,808.00,2,0
1,6,861.00,1,1
1,9,935.00,23,0
1,10,702.00,14,1
1,1,626.00,28,1
1,10,998.00,6,0
1,5,290.00,12,0
1,3,661.00,19,1
1,1,900.00,4,0
1,7,921.00,24,1
1,6,264.00,3,0
1,10,265.00,12,1
1,8,976.00,22,1
1,2,101.00,9,0
1,3,317.00,13,1
1,4,849.00,25,1
1,9,143.00,29,1
1,9,953.00,11,1
1,4,350.00,1,0
1,6,746.00,5,0
1,4,251.00,25,0
1,1,232.00,20,1
1,7,340.00,2,1
1,5,520.00,24,0
1,7,338.00,2,1
1,4,767.00,15,1
1,0,786.00,7,0
1,5,409.00,25,0
1,7,800.00,21,1
1,3,958.00,26,0
1,7,929.00,11,1
1,6,743.00,28,1
1,3,290.00,27,0
1,3,334.00,0,0
1,4,497.00,30,1
1,0,968.00,27,1
1,9,731.00,5,0
1,3,664.00,12,1
1,0,714.00,2,0
1,3,384.00,11,0
1,5,141.00,30,0
1,9,997.00,3,1
1,4,344.00,25,1
1,1,375.00,30,0
1,0,186.00,10,0
1,2,125.00,6,0
1,2,324.00,21,0
1,8,233.00,29,1
1,6,165.00,22,0
1,2,732.00,29,0
1,9,564.00,19,0
1,4,778.00,2,0
1,9,692.00,2,0
1,8,396.00,12,0
1,8,910.00,24,0
1,4,653.00,24,0
1,10,690.00,9,0
1,10,537.00,1,0
1,0,423.00,27,0
1,5,264.00,18,1
1,4,171.00,2,0
1,8,672.00,2,0
1,2,373.00,20,0
1,9,161.00,28,0
1,10,306.00,11,0
1,10,707.00,10,1
1,10,986.00,26,1
1,1,825.00,27,0
1,0,328.00,26,0
1,9,516.00,21,0
1,8,470.00,29,0
1,6,198.00,2,1
1,4,751.00,5,1
1,2,126.00,27,1
1,2,315.00,26,0
1,7,523.00,18,1
1,6,667.00,19,1
1,4,580.00,25,0
1,3,812.00,12,1
1,1,881.00,14,0
1,7,967.00,10,0
1,6,611.00,30,1
1,10,655.00,17,0
1,10,187.00,30,0
1,10,928.00,0,1
1,7,151.00,8,0
1,0,906.00,6,1
1,6,789.00,6,1
1,3,399.00,16,0
1,5,570.00,7,1
1,9,957.00,5,1
1,10,424.00,14,0
1,7,751.00,16,0
1,1,167.00,13,1
1,3,798.00,0,1
1,4,324.00,10,0
1,8,748.00,29,1
1,6,285.00,28,0
1,2,504.00,3,0
1,9,206.00,22,0
1,10,986.00,0,0
1,6,246.00,9,0
1,2,566.00,6,1
1,9,792.00,11,1
1,8,173.00,1,1
1,4,913.00,26,0
1,0,133.00,24,1
1,9,869.00,5,1
1,0,509.00,25,0
1,5,231.00,2,0
1,2,809.00,23,0
1,7,876.00,3,0
1,8,272.00,24,1
1,8,491.00,16,0
1,2,119.00,30,0
1,4,420.00,3,0
1,7,440.00,5,0
1,8,587.00,20,0
1,9,634.00,25,1
1,3,163.00,4,0
1,2,787.00,12,1
1,2,474.00,21,1
1,5,891.00,3,1
1,4,414.00,17,1
1,8,448.00,7,0
1,7,348.00,29,0
1,2,529.00,28,0
1,1,466.00,22,0
1,5,417.00,3,0
1,3,267.00,7,0
1,9,712.00,30,0
1,0,463.00,30,0
1,10,860.00,27,0
1,8,802.00,1,1
1,8,974.00,16,0
1,8,165.00,28,0
1,10,402.00,25,0
1,7,342.00,27,0
1,0,665.00,20,1
1,2,584.00,2,0
1,0,215.00,19,0
1,8,757.00,9,0
1,8,128.00,30,1
1,8,608.00,28,0
1,10,610.00,7,0
1,10,316.00,20,1
1,1,243.00,1,0
1,7,706.00,12,0
1,3,899.00,1,1
1,5,963.00,2,1
1,2,290.00,16,0
1,7,409.00,20,1
1,3,387.00,9,0
1,6,864.00,7,0
1,4,407.00,25,0
1,1,505.00,7,1
1,5,631.00,2,1
1,5,717.00,23,0
1,4,350.00,24,1
1,10,465.00,12,0
1,8,839.00,20,0
1,0,243.00,25,0
1,8,869.00,10,0
1,9,235.00,16,0
1,10,119.00,22,0
1,10,654.00,0,1
1,5,960.00,18,0
1,2,168.00,11,0
1,6,579.00,15,0
1,4,641.00,22,0
1,2,446.00,27,0
1,8,992.00,29,0
1,0,455.00,3,0
1,6,953.00,8,0
1,10,773.00,20,1
1,6,504.00,25,1
1,4,438.00,25,0
1,1,540.00,6,1
1,0,876.00,6,1
1,4,787.00,27,1
1,5,534.00,8,1
1,7,195.00,8,1
1,8,780.00,26,0
1,9,129.00,14,1
1,0,872.00,15,1
1,7,323.00,14,1
1,1,643.00,3,0
1,7,568.00,12,0
1,7,307.00,26,0
1,2,174.00,10,0
1,10,146.00,15,0
1,1,279.00,5,0
1,7,437.00,4,1
1,10,341.00,7,1
1,5,206.00,30,1
1,10,414.00,5,0
1,3,454.00,13,1
1,10,223.00,29,0
1,9,999.00,6,1
1,1,835.00,7,1
1,7,144.00,9,0
1,9,529.00,17,0
1,10,585.00,24,0
1,2,980.00,12,1
1,9,182.00,13,1
1,8,807.00,18,0
1,1,379.00,8,1
1,9,841.00,4,1
1,0,652.00,27,0
1,4,389.00,7,1
1,5,415.00,28,0
1,1,729.00,8,0
1,0,113.00,2,1
1,4,326.00,24,1
1,10,286.00,11,0
1,10,543.00,11,1
1,0,561.00,23,0
1,9,795.00,28,1
1,3,422.00,23,0
1,10,571.00,21,0
1,7,457.00,20,0
1,4,833.00,12,1
1,1,147.00,12,1
1,6,815.00,9,1
1,5,947.00,2,1
1,3,943.00,13,1
1,10,996.00,12,0
1,7,891.00,18,0
1,8,898.00,30,1
1,0,151.00,6,1
1,5,486.00,9,0
1,9,155.00,22,1
1,7,594.00,8,0
1,8,229.00,28,0
1,0,223.00,0,1
1,6,389.00,14,0
1,8,191.00,4,0
1,10,873.00,27,1
1,4,340.00,11,0
1,8,268.00,29,0
1,0,747.00,23,0
1,1,914.00,29,0
1,5,712.00,14,1
1,6,141.00,18,0
1,7,953.00,21,0
1,2,161.00,29,1
1,8,783.00,14,1
1,3,128.00,1,1
1,7,893.00,9,1
1,5,847.00,5,0
1,10,586.00,7,0
1,5,529.00,14,0
1,7,271.00,4,0
1,5,284.00,3,0
1,3,389.00,19,0
1,5,808.00,18,0
1,2,410.00,10,0
1,0,126.00,3,1
1,5,831.00,30,1
1,5,209.00,23,1
1,3,897.00,16,0
1,3,707.00,24,1
1,4,111.00,12,0
1,10,895.00,4,1
1,0,644.00,27,0
1,7,198.00,13,1
1,8,813.00,7,0
1,10,381.00,2,0
1,10,821.00,26,0
1,1,413.00,14,0
1,9,390.00,20,0
1,3,873.00,25,0
1,7,807.00,11,0
1,1,990.00,10,1
1,8,847.00,14,0
1,7,430.00,25,1
1,9,164.00,0,1
1,9,646.00,6,0
1,0,934.00,17,1
1,0,991.00,11,0
1,7,484.00,17,1
1,2,168.00,3,0
1,0,902.00,29,0
1,6,522.00,18,0
1,9,756.00,13,0
1,8,660.00,17,1
1,7,933.00,19,0
1,4,642.00,9,0
1,5,745.00,30,0
1,4,570.00,14,0
1,0,895.00,12,0
1,8,232.00,30,0
1,3,656.00,16,0
1,4,846.00,21,1
1,0,780.00,26,1
1,10,716.00,19,1
1,0,109.00,3,1
1,3,351.00,26,0
1,3,522.00,7,0
1,0,523.00,22,1
1,3,339.00,6,0
1,6,745.00,5,0
1,3,276.00,0,0
1,9,309.00,5,1
1,1,760.00,26,0
1,9,220.00,0,1
1,8,690.00,5,1
1,9,707.00,28,0
1,9,829.00,5,0
1,5,323.00,29,0
1,3,617.00,22,1
1,8,956.00,13,0
1,0,574.00,25,0
1,9,775.00,8,1
1,4,622.00,23,1
1,2,878.00,27,0
1,0,789.00,19,1
1,2,720.00,17,0
1,10,219.00,26,0
1,9,736.00,0,0
1,5,725.00,19,0
1,2,667.00,22,0
1,7,891.00,19,0
1,3,170.00,15,1
1,0,549.00,17,0
1,1,761.00,14,0
1,8,361.00,13,0
1,3,104.00,28,0
1,10,891.00,0,1
1,9,678.00,3,0
1,4,897.00,16,0
1,5,693.00,6,0
1,2,859.00,11,0
1,1,618.00,23,0
1,1,727.00,12,0
1,7,729.00,17,1
1,7,238.00,2,0
1,0,170.00,19,0
1,6,298.00,2,0
1,8,595.00,8,1
1,5,767.00,24,0
1,10,994.00,8,1
1,10,396.00,23,1
1,1,292.00,17,1
1,8,939.00,15,0
1,5,339.00,8,0
1,3,821.00,9,1
1,3,937.00,5,1
1,5,724.00,8,0
1,7,930.00,20,0
1,8,102.00,14,1
1,4,106.00,11,1
1,3,777.00,23,0
1,6,230.00,30,0
1,7,343.00,28,0
1,8,285.00,8,1
1,7,977.00,10,0
1,4,112.00,2,0
1,1,479.00,10,1
1,10,473.00,12,0
1,9,216.00,8,0
1,6,776.00,6,1
1,4,821.00,24,0
1,8,915.00,26,0
1,1,853.00,22,0
1,5,551.00,2,1
1,3,613.00,6,1
1,4,312.00,16,0
1,9,897.00,25,1
1,2,383.00,5,0
1,2,344.00,6,0
1,2,988.00,23,0
1,7,844.00,2,0
1,4,537.00,8,1
1,2,521.00,20,1
1,8,281.00,25,0
1,8,381.00,14,0
1,1,525.00,21,0
1,9,982.00,11,0
1,3,398.00,10,1
1,5,790.00,28,1
1,5,427.00,20,0
1,7,395.00,1,1
1,0,258.00,30,0
1,7,629.00,15,0
1,9,847.00,12,1
1,7,140.00,19,1
1,2,248.00,18,0
1,7,565.00,18,0
1,1,578.00,10,1
1,10,859.00,19,1
1,2,263.00,30,1
1,6,538.00,12,1
1,1,666.00,3,1
1,10,923.00,20,0
1,6,193.00,13,0
1,3,232.00,23,0
1,3,108.00,5,0
1,3,386.00,20,0
1,6,288.00,21,1
1,5,321.00,26,0
1,10,203.00,14,0
1,5,326.00,5,0
1,3,535.00,11,0
1,1,173.00,23,1
1,7,348.00,7,0
1,9,905.00,14,1
1,4,232.00,1,0
1,1,983.00,21,0
1,2,940.00,2,0
1,6,869.00,12,0
1,3,996.00,30,0
1,8,990.00,3,0
1,0,352.00,28,0
1,7,311.00,16,1
1,3,445.00,7,1
1,2,722.00,28,1
1,5,491.00,13,1
1,10,209.00,22,0
1,3,529.00,26,1
1,2,675.00,24,0
1,5,965.00,28,0
1,3,997.00,2,1
1,2,632.00,17,0
1,6,412.00,14,0
1,9,674.00,20,0
1,4,717.00,25,1
1,1,137.00,30,0
1,6,691.00,30,0
1,5,479.00,7,0
1,7,787.00,21,0
1,7,259.00,15,1
1,3,571.00,24,0
1,9,202.00,11,1
1,3,336.00,6,1
1,1,500.00,7,0
1,7,662.00,27,0
1,8,355.00,1,0
1,0,403.00,5,1
1,0,632.00,29,0
1,9,466.00,9,1
1,6,568.00,24,0
1,2,738.00,24,0
1,6,893.00,6,0
1,5,813.00,20,0
1,8,716.00,21,0
1,6,319.00,10,1
1,10,559.00,10,0
1,9,599.00,19,1
1,0,331.00,25,0
1,1,772.00,4,1
1,6,880.00,2,0
1,8,827.00,15,0
1,6,345.00,27,0
1,2,342.00,2,0
1,2,156.00,24,0
1,3,582.00,5,0
1,6,169.00,16,1
1,2,583.00,30,1
1,2,392.00,23,0
1,5,889.00,16,0
1,2,551.00,22,0
1,4,949.00,26,0
1,5,820.00,12,0
1,10,335.00,15,1
1,3,172.00,27,0
1,6,271.00,29,0
1,1,379.00,7,1
1,2,188.00,0,0
1,0,477.00,21,1
1,1,602.00,30,0
1,3,778.00,21,0
1,3,352.00,6,0
1,5,163.00,4,0
1,0,200.00,16,1
1,2,774.00,22,0
1,9,706.00,25,0
1,8,504.00,23,0
1,5,136.00,21,0
1,2,568.00,0,0
1,0,279.00,9,0
1,4,884.00,1,0
1,3,210.00,27,1
1,9,659.00,19,0
1,0,435.00,8,0
1,6,135.00,28,0
1,5,647.00,30,0
1,1,929.00,18,1
1,10,210.00,8,0
1,4,207.00,27,0
1,10,405.00,4,0
1,2,801.00,27,0
1,2,333.00,14,1
1,7,721.00,12,0
1,2,350.00,13,1
1,1,466.00,30,0
1,10,206.00,21,0
1,6,442.00,29,0
1,5,572.00,21,0
1,10,525.00,15,0
1,1,829.00,3,1
1,8,853.00,29,0
1,1,231.00,3,0
1,9,744.00,26,1
1,6,129.00,20,1
1,7,510.00,2,0
1,4,963.00,6,0
1,1,528.00,30,1
1,2,195.00,12,1
1,9,341.00,26,0
1,3,112.00,9,1
1,8,247.00,24,0
1,3,238.00,6,0
1,3,627.00,28,1
1,10,395.00,14,0
1,4,569.00,23,0
1,7,958.00,0,0
1,7,366.00,1,0
1,4,433.00,17,0
1,10,878.00,30,0
1,10,197.00,6,0
1,8,120.00,14,1
1,6,589.00,12,0
1,3,931.00,8,1
1,8,455.00,0,1
1,6,132.00,3,0
1,6,513.00,3,0
1,6,685.00,7,1
1,8,845.00,19,1
1,10,123.00,12,0
1,5,716.00,28,0
1,8,160.00,26,0
1,10,188.00,27,1
1,10,542.00,21,1
1,3,149.00,10,1
1,2,147.00,21,1
1,10,798.00,16,1
1,5,482.00,18,1
1,10,850.00,17,1
1,3,262.00,19,1
1,5,653.00,0,0
1,6,825.00,19,0
1,5,706.00,24,0
1,1,564.00,18,0
1,7,440.00,29,0
1,2,603.00,28,0
1,1,291.00,21,1
1,3,299.00,14,0
1,6,932.00,25,1
1,8,285.00,6,0
1,8,823.00,23,1
1,2,209.00,3,0
1,6,511.00,29,1
1,5,857.00,0,0
1,4,259.00,15,0
1,9,186.00,0,1
1,0,304.00,23,0
1,4,204.00,2,0
1,9,417.00,6,0
1,5,984.00,27,0
1,3,238.00,14,0
1,2,603.00,13,0
1,6,311.00,23,0
1,2,717.00,29,0
1,3,272.00,19,0
1,1,136.00,12,1
1,9,601.00,11,1
1,7,265.00,18,0
1,10,908.00,4,0
1,8,781.00,16,1
1,4,204.00,23,0
1,4,301.00,7,1
1,6,963.00,17,1
1,10,443.00,14,0
1,4,329.00,19,1
1,8,622.00,25,1
1,9,275.00,28,0
1,0,308.00,24,1
1,7,251.00,14,0
1,5,681.00,25,0
1,10,131.00,24,0
1,8,203.00,28,0
1,9,825.00,19,0
1,7,975.00,30,0
1,3,349.00,29,0
1,4,318.00,12,0
1,8,487.00,25,0
1,10,881.00,23,0
1,10,155.00,6,0
1,7,824.00,25,0
1,8,284.00,16,0
1,8,292.00,12,0
1,7,906.00,21,0
1,3,840.00,28,0
1,8,587.00,7,0
1,0,440.00,10,1
1,4,997.00,16,1
1,5,521.00,1,0
1,9,158.00,25,0
1,10,386.00,13,0
1,4,303.00,4,0
1,8,939.00,6,0
1,10,419.00,8,0
1,9,239.00,2,0
1,3,809.00,24,0
1,10,616.00,22,1
1,8,463.00,18,0
1,10,448.00,7,0
1,7,598.00,28,0
1,10,884.00,6,0
1,4,383.00,27,1
1,1,999.00,22,0
1,9,768.00,14,0
1,3,181.00,28,1
1,8,886.00,9,0
1,1,162.00,3,1
1,8,409.00,9,0
1,9,623.00,3,1
1,9,671.00,15,1
1,4,599.00,14,1
1,2,157.00,5,0
1,8,211.00,29,0
1,9,677.00,22,0
1,6,243.00,22,1
1,0,331.00,21,1
1,4,924.00,16,1
1,3,624.00,9,1
1,10,647.00,6,0
1,8,131.00,17,0
1,4,911.00,18,1
1,5,995.00,7,0
1,8,446.00,27,0
1,4,298.00,24,0
1,0,929.00,27,0
1,2,875.00,22,0
1,7,719.00,1,0
1,8,457.00,27,0
1,4,769.00,21,0
1,8,232.00,13,1
1,4,526.00,21,0
1,2,979.00,24,1
1,3,995.00,18,1
1,1,191.00,21,1
1,8,192.00,30,0
1,2,258.00,8,1
1,9,672.00,18,1
1,6,516.00,24,0
1,6,617.00,23,0
1,10,742.00,8,0
1,9,841.00,9,0
1,3,677.00,18,0
1,8,119.00,0,1
1,1,344.00,29,1
1,8,974.00,18,1
1,9,853.00,12,0
1,5,967.00,14,0
1,5,719.00,4,0
1,5,405.00,7,1
1,3,404.00,22,0
1,6,121.00,1,1
1,3,824.00,2,1
1,7,942.00,0,1
1,4,718.00,2,0
1,2,189.00,21,0
1,0,700.00,21,1
1,5,275.00,5,0
1,3,573.00,13,0
1,3,548.00,2,0
1,5,985.00,19,1
1,3,298.00,29,1
1,4,654.00,9,1
1,3,522.00,27,0
1,1,900.00,29,0
1,2,844.00,21,0
1,9,808.00,28,0
1,7,120.00,6,0
1,3,297.00,27,0
1,8,135.00,24,0
1,7,649.00,2,0
1,5,586.00,19,0
1,7,962.00,10,1
1,0,272.00,0,0
1,9,687.00,24,1
1,2,141.00,28,1
1,9,433.00,9,0
1,1,471.00,19,0
1,10,432.00,1,1
1,3,550.00,18,1
1,2,591.00,30,0
1,9,993.00,11,0
1,2,565.00,11,0
1,10,974.00,10,1
1,5,351.00,11,0
1,6,401.00,14,0
